NM_MUNICIPIO,NR_SECAO,NR_LOCAL_VOTACAO,DS_CARGO_PERGUNTA,NM_PARTIDO,QT_APTOS,NM_VOTAVEL,QT_VOTOS,LOCAL,ENDERECO,BAIRRO,REGIAO
CARAGUATATUBA,316,1414,Vereador,Partido Renovador Trabalhista Brasileiro,380,PRTB,6,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido dos Trabalhadores,380,PT,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Liberal,380,TENENTE EDSON DO MARVERDE,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido da Social Democracia Brasileira,380,CELSO PEREIRA,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Podemos,380,PROF DANIEL MAZETTI,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Liberal,380,JONAS FONTES,4,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Renovador Trabalhista Brasileiro,380,CABO WAGNER,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Democr�tico,380,CARLINHOS DA FARMACIA,4,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido da Social Democracia Brasileira,380,DUDA SILVA,6,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Verde,380,MARCELO PEREIRA,3,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,#NULO#,380,Nulo,22,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Movimento Democr�tico Brasileiro,380,LEO MACEDO,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Renovador Trabalhista Brasileiro,380,CLAUDETTE BENATTI,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Rede Sustentabilidade,380,ALEXANDRA FACHINI,3,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Trabalhista Brasileiro,380,AURIMAR,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Crist�o,380,CARECA DO BARRANCO ALTO,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Democr�tico,380,MEIRE DA EDUCA��O INFANTIL,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Liberal,380,PEREIRA DO PRODUTO,3,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,PROGRESSISTAS,380,CAPIT�O HUGO,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido da Social Democracia Brasileira,380,ZE ROBERTO DO GOLFINHO,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Renovador Trabalhista Brasileiro,380,SANDRO MATIAS,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Trabalhista Brasileiro,380,PROF EMERSON CANELA,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Verde,380,VERA MORAIS,4,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido da Social Democracia Brasileira,380,LUCIANA FADEL,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido dos Trabalhadores,380,PROF. TONI,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido da Social Democracia Brasileira,380,CRISTIANO SOARES,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,PROGRESSISTAS,380,TIAGO GON�ALVES,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Verde,380,JAIR SILVA,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Liberal,380,ROBERTINHO DO SILVA,4,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Solidariedade,380,SOLIDARIEDADE,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Movimento Democr�tico Brasileiro,380,ROSE DO GOLFINHO,3,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido da Social Democracia Brasileira,380,MANU DA ALIMENTA��O ESCOLAR,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Verde,380,IVAN LEONEL,3,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Trabalhista Brasileiro,380,TELES,25,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Movimento Democr�tico Brasileiro,380,BADUCA FILHO,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Podemos,380,GRINGA DO BRECHO,3,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Democr�tico,380,DRA ADRIANA NAVES,2,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,Partido Social Crist�o,380,WILSON GOBETTI,7,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,316,1414,Vereador,PROGRESSISTAS,380,PP,1,COLEGIO ADVENTISTA DE CARAGUATATUBA,Rua Francisco Garrido 860,PONTAL SANTA MARINA,SUL
CARAGUATATUBA,319,1473,Prefeito,REPUBLICANOS,299,DENNIS GUERRA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,Partido da Social Democracia Brasileira,299,MATEUS DA SILVA,64,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,Movimento Democr�tico Brasileiro,299,AGUILAR J�NIOR,98,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,Partido dos Trabalhadores,299,JOS� MELLO,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,#NULO#,299,Nulo,15,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,Solidariedade,299,�LVARO ALENCAR,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,Partido Socialismo e Liberdade,299,PROFESSOR ANDERSON GUEIROS,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,#NULO#,299,Branco,13,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Prefeito,Partido Renovador Trabalhista Brasileiro,299,CORONEL STANELIS,29,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Renovador Trabalhista Brasileiro,299,SARGENTO EDSON,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Crist�o,299,CARECA DO BARRANCO ALTO,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Movimento Democr�tico Brasileiro,299,LEO MACEDO,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,CARLINHOS DA FARMACIA,9,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,DUDA SILVA,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,MARCELO PEREIRA,9,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,CEARA DA ADEGA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,#NULO#,299,Nulo,12,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Crist�o,299,ANTONIA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Movimento Democr�tico Brasileiro,299,VILMA TEIXEIRA,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Trabalhista Brasileiro,299,MARTA CREMI,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Trabalhista Brasileiro,299,PROFESSORA PATRICIA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,PROGRESSISTAS,299,VANDINHO CARAGU�,16,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,CHINA,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,DRA ADRIANA NAVES,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Crist�o,299,WILSON GOBETTI,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Trabalhista Brasileiro,299,DAVIZINHOS DOS �NIBUS,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Movimento Democr�tico Brasileiro,299,BADUCA FILHO,11,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Liberal,299,JUAREZ PARDIM JR,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,IVAN LEONEL,8,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Trabalhista Brasileiro,299,SALETE PAES,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Liberal,299,ROBERTINHO DO SILVA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Democr�tico Trabalhista,299,PDT,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,JAIR SILVA,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,VERA MORAIS,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,JOELMA DO BOXE,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,PROGRESSISTAS,299,CAPIT�O HUGO,4,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Renovador Trabalhista Brasileiro,299,GIL OLIVEIRA,37,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,FELIPE ALVES,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Crist�o,299,VANESSA,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,GILSON BAIANO,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,DUDU DA ACADEMIA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,FELIPE PERNINHA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,#NULO#,299,Branco,12,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,PSDB,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Liberal,299,PRISCILA LOIRA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido dos Trabalhadores,299,C�SSIA GON�ALVES,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Movimento Democr�tico Brasileiro,299,PROF� DE PAULA,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Renovador Trabalhista Brasileiro,299,JAMESON CHICK SHOW,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,TATO AGUILAR,4,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,PROGRESSISTAS,299,ROSE DO SOCIAL,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,FERNANDO CUIU,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,HERNANI BARSOTI,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Democr�tico,299,MARCOS KINKAS,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,FELIPE MELO,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,BIGODE,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Podemos,299,PEDRO CHAVEIRO,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido da Social Democracia Brasileira,299,ANINHA DO BASQUETE,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Liberal,299,N�IA DA MERCEARIA,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Renovador Trabalhista Brasileiro,299,CABO WAGNER,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,GONZAGA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Podemos,299,ROSANGELA DA VACINA,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido dos Trabalhadores,299,PAULO AFONSO,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Crist�o,299,OTONIEL TONY,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Trabalhista Brasileiro,299,Z� LUIZ,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Social Liberal,299,NEM,11,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,PROGRESSISTAS,299,CRISTIAN BOTA,8,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Movimento Democr�tico Brasileiro,299,AGUINALDO BUTI�,4,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,MAURILIO MOREIRA,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Verde,299,MARCELO DA SA�DE,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Movimento Democr�tico Brasileiro,299,MDB,3,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Trabalhista Brasileiro,299,ALEF RODRIGUES,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Liberal,299,JONAS FONTES,1,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,319,1473,Vereador,Partido Renovador Trabalhista Brasileiro,299,PRTB,2,CEI PROF HONORINA PACHECO CORREA,Av Timóteo Rosário 255,RIO DO OURO,CENTRO
CARAGUATATUBA,320,1457,Prefeito,REPUBLICANOS,374,DENNIS GUERRA,4,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,Partido dos Trabalhadores,374,JOS� MELLO,12,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,Partido da Social Democracia Brasileira,374,MATEUS DA SILVA,99,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,Solidariedade,374,�LVARO ALENCAR,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,#NULO#,374,Nulo,24,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,Partido Socialismo e Liberdade,374,PROFESSOR ANDERSON GUEIROS,5,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,Partido Renovador Trabalhista Brasileiro,374,CORONEL STANELIS,38,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,Movimento Democr�tico Brasileiro,374,AGUILAR J�NIOR,83,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Prefeito,#NULO#,374,Branco,13,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,PROGRESSISTAS,374,EDSON CARECA,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Social Democr�tico,374,CARLINHOS DA FARMACIA,2,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,#NULO#,374,Nulo,25,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido dos Trabalhadores,374,CLARISSA DO YOGA,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Social Democr�tico,374,MEIRE DA EDUCA��O INFANTIL,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Verde,374,MARCELO PEREIRA,5,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido da Social Democracia Brasileira,374,CEARA DA ADEGA,2,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Social Liberal,374,PEREIRA DO PRODUTO,6,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Trabalhista Brasileiro,374,AURIMAR,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Liberal,374,WELLINGTON ALEM�O,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido Social Democr�tico,374,ANDERSON MARTINHO,1,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Partido da Social Democracia Brasileira,374,IVY MALERBA,4,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
CARAGUATATUBA,320,1457,Vereador,Movimento Democr�tico Brasileiro,374,VILMA TEIXEIRA,8,CEI/EMEI THEREZA YANESSE SCHIMIDT CARDOZO,Av Ezequiel Silva Barreto,PORTO NOVO,SUL
